/home/lin/biren/biren/biren/data/mm/12month1/12month1.mtx,/home/lin/biren/biren/biren/data/mm/a5esindl/a5esindl.mtx,5.076128,6.430199,7.000480,4.662611,6.601248,4.944597,7.550592,4.322908,
/home/lin/biren/biren/biren/data/mm/af23560/af23560.mtx,0.843008,73.528086,1.629728,38.033813,1.856352,33.390631,4.843456,12.797633,
/home/lin/biren/biren/biren/data/mm/ASIC_100k/ASIC_100k.mtx,40.015072,3.052172,58.712444,2.080187,53.406364,2.286860,23.384640,5.222782,
/home/lin/biren/biren/biren/data/mm/ASIC_320k/ASIC_320k.mtx,183.622162,1.837069,242.122772,1.393205,254.320282,1.326385,103.586914,3.256460,
/home/lin/biren/biren/biren/data/mm/ASIC_680k/ASIC_680k.mtx,413.169128,1.199477,524.162720,0.945483,286.941711,1.727135,133.172379,3.721394,
/home/lin/biren/biren/biren/data/mm/as-Skitter/as-Skitter.mtx,204.759933,13.871836,315.073944,9.015015,188.257721,15.087808,0.000352,8069307.573339,
/home/lin/biren/biren/biren/data/mm/audikw_1/audikw_1.mtx,92.645248,107.284902,240.152466,41.388026,250.680939,39.649749,510.868256,19.455968,
/home/lin/biren/biren/biren/data/mm/barrier2-10/barrier2-10.mtx,8.313408,60.009962,16.316511,30.575611,15.791647,31.591847,31.618656,15.778257,
/home/lin/biren/biren/biren/data/mm/barrier2-11/barrier2-11.mtx,8.276928,60.274452,16.298912,30.608626,15.786977,31.601193,31.624897,15.775144,
/home/lin/biren/biren/biren/data/mm/barrier2-12/barrier2-12.mtx,8.283264,60.228346,16.309631,30.588508,15.811808,31.551566,31.637247,15.768986,
/home/lin/biren/biren/biren/data/mm/barrier2-2/barrier2-2.mtx,8.492640,57.349509,15.147072,32.154644,14.781631,32.949591,31.377056,15.522447,
/home/lin/biren/biren/biren/data/mm/barrier2-3/barrier2-3.mtx,8.483264,57.412890,15.136416,32.177280,14.793569,32.923003,31.349567,15.536058,
/home/lin/biren/biren/biren/data/mm/barrier2-4/barrier2-4.mtx,8.499200,57.305242,15.134816,32.180682,14.804832,32.897954,31.357376,15.532189,
/home/lin/biren/biren/biren/data/mm/barrier2-9/barrier2-9.mtx,8.292160,60.163732,16.318369,30.572130,15.812864,31.549458,31.614496,15.780334,
/home/lin/biren/biren/biren/data/mm/blockqp1/blockqp1.mtx,15.487841,5.289583,22.626656,3.620695,23.948353,3.420871,11.017824,7.435608,
/home/lin/biren/biren/biren/data/mm/bloweya/bloweya.mtx,4.220096,4.549933,5.684672,3.377706,5.836224,3.289996,3.755584,5.112694,
/home/lin/biren/biren/biren/data/mm/bloweybl/bloweybl.mtx,4.214400,3.644647,5.682304,2.703129,5.908544,2.599625,5.114048,3.003492,
/home/lin/biren/biren/biren/data/mm/bone010/bone010.mtx,89.383324,102.628647,225.523605,40.675519,234.364380,39.141143,475.394287,19.296171,
/home/lin/biren/biren/biren/data/mm/boyd1/boyd1.mtx,35.482208,4.369445,55.486847,2.794132,56.612801,2.738560,26.406784,5.871126,
/home/lin/biren/biren/biren/data/mm/boyd2/boyd2.mtx,112.806168,1.702485,147.321930,1.303613,90.298203,2.126851,60.671875,3.165401,
/home/lin/biren/biren/biren/data/mm/brainpc2/brainpc2.mtx,5.540000,4.144866,8.225985,2.791466,8.744097,2.626064,4.965696,4.624238,
/home/lin/biren/biren/biren/data/mm/bundle_adj/bundle_adj.mtx,53.832481,48.049625,90.283035,28.650239,76.890884,33.640275,172.393707,15.004205,
/home/lin/biren/biren/biren/data/mm/c-57/c-57.mtx,4.710432,11.010713,7.127616,7.276657,6.848448,7.573280,7.339456,7.066629,
/home/lin/biren/biren/biren/data/mm/c-64/c-64.mtx,4.971456,18.482241,8.500704,10.808946,7.390272,12.433054,11.008384,8.346697,
/home/lin/biren/biren/biren/data/mm/c-64b/c-64b.mtx,5.176096,17.751535,8.612992,10.668029,7.472768,12.295799,10.995776,8.356268,
/home/lin/biren/biren/biren/data/mm/c-72/c-72.mtx,4.064192,22.284240,5.829088,15.537152,6.006208,15.078969,11.156480,8.117921,
/home/lin/biren/biren/biren/data/mm/c-73/c-73.mtx,20.355553,8.044344,26.817057,6.106079,26.148575,6.262180,24.342016,6.726931,
/home/lin/biren/biren/biren/data/mm/c-73b/c-73b.mtx,20.742271,7.894366,27.071650,6.048655,26.365665,6.210618,24.335169,6.728824,
/home/lin/biren/biren/biren/data/mm/cage15/cage15.mtx,262.495026,48.372507,376.757263,33.702184,367.168671,34.582315,0.000352,36072563.718258,
/home/lin/biren/biren/biren/data/mm/case39/case39.mtx,9.207008,14.488580,14.866560,8.972922,15.333407,8.699728,12.256063,10.884121,
/home/lin/biren/biren/biren/data/mm/c-big/c-big.mtx,22.267521,13.456792,27.489441,10.900528,28.152897,10.643644,63.737663,4.701293,
/home/lin/biren/biren/biren/data/mm/channel-500x100x100-b050/channel-500x100x100-b050.mtx,231.082596,47.283661,331.644440,32.946222,322.644531,33.865230,0.000352,31040997.575739,
/home/lin/biren/biren/biren/data/mm/Chebyshev4/Chebyshev4.mtx,34.107201,20.182055,57.945183,11.879390,61.670815,11.161737,48.869984,14.085403,
/home/lin/biren/biren/biren/data/mm/circuit_4/circuit_4.mtx,4.966432,7.927887,6.122368,6.431060,6.436448,6.117242,14.419775,2.730508,
/home/lin/biren/biren/biren/data/mm/circuit5M/circuit5M.mtx,2077.588379,3.667285,3405.942627,2.237005,1573.216675,4.843013,0.000352,21645196.558215,
/home/lin/biren/biren/biren/data/mm/Cube_Coup_dt6/Cube_Coup_dt6.mtx,208.620605,78.047834,385.440155,42.243617,421.611145,38.619440,0.000352,46256779.275079,
/home/lin/biren/biren/biren/data/mm/CurlCurl_0/CurlCurl_0.mtx,0.258880,56.041041,0.458208,31.662267,0.495840,29.259246,1.996928,7.265111,
/home/lin/biren/biren/biren/data/mm/CurlCurl_1/CurlCurl_1.mtx,9.943936,31.820908,11.350208,27.878351,11.365440,27.840988,40.822559,7.751231,
/home/lin/biren/biren/biren/data/mm/CurlCurl_2/CurlCurl_2.mtx,39.928127,28.601116,44.176960,25.850330,41.059486,27.813036,150.650620,7.580380,
/home/lin/biren/biren/biren/data/mm/CurlCurl_3/CurlCurl_3.mtx,61.095203,28.377205,67.000130,25.876235,64.309792,26.958742,0.000352,4925315.597895,
/home/lin/biren/biren/biren/data/mm/CurlCurl_4/CurlCurl_4.mtx,119.816895,28.326815,133.545731,25.414747,119.814468,28.327388,0.000352,9642133.379236,
/home/lin/biren/biren/biren/data/mm/cz10228/cz10228.mtx,0.318976,41.282506,0.434592,30.299977,0.471712,27.915608,1.546368,8.515520,
/home/lin/biren/biren/biren/data/mm/cz20468/cz20468.mtx,0.624064,42.267663,0.856416,30.800133,0.943136,27.968105,3.089856,8.536880,
/home/lin/biren/biren/biren/data/mm/cz40948/cz40948.mtx,1.251680,42.147309,1.716832,30.728077,1.877984,28.091263,6.162432,8.560734,
/home/lin/biren/biren/biren/data/mm/dbir1/dbir1.mtx,9.828192,14.026914,14.962273,9.213787,10.217855,13.491990,8.298143,16.613258,
