/home/lin/biren/biren/biren/data/mm/12month1/12month1.mtx,87.680580,4.128573,69.743263,5.190403,69.365982,5.218633,29.390015,12.316960,
/home/lin/biren/biren/biren/data/mm/a5esindl/a5esindl.mtx,4.032480,1.011800,5.520800,0.739035,5.611328,0.727112,1.771008,2.303809,
/home/lin/biren/biren/biren/data/mm/af23560/af23560.mtx,0.270944,28.596669,0.330880,23.416635,0.332992,23.268113,0.945760,8.192455,
/home/lin/biren/biren/biren/data/mm/ASIC_100k/ASIC_100k.mtx,36.647392,0.416581,51.256096,0.297850,51.182720,0.298277,5.216800,2.926432,
/home/lin/biren/biren/biren/data/mm/ASIC_320k/ASIC_320k.mtx,143.740799,0.293346,198.368484,0.212563,200.598938,0.210200,20.056992,2.102301,
/home/lin/biren/biren/biren/data/mm/ASIC_680k/ASIC_680k.mtx,151.043457,0.410136,208.360229,0.297314,208.744583,0.296766,21.252575,2.914864,
/home/lin/biren/biren/biren/data/mm/as-Skitter/as-Skitter.mtx,64.031906,5.544885,71.167770,4.988909,70.153214,5.061059,82.788002,4.288659,
/home/lin/biren/biren/biren/data/mm/audikw_1/audikw_1.mtx,25.230944,49.242294,53.293182,23.313105,54.277916,22.890148,55.029247,22.577622,
/home/lin/biren/biren/biren/data/mm/barrier2-10/barrier2-10.mtx,4.455456,13.996527,7.074784,8.814532,7.092064,8.793056,6.804288,9.164943,
/home/lin/biren/biren/biren/data/mm/barrier2-11/barrier2-11.mtx,4.453408,14.002963,7.069760,8.820796,7.091744,8.793452,6.802400,9.167487,
/home/lin/biren/biren/biren/data/mm/barrier2-12/barrier2-12.mtx,4.455072,13.997734,7.077376,8.811304,7.092896,8.792023,6.805504,9.163306,
/home/lin/biren/biren/biren/data/mm/barrier2-2/barrier2-2.mtx,4.054592,15.015342,6.287488,9.682895,6.182112,9.847943,6.907424,8.813863,
/home/lin/biren/biren/biren/data/mm/barrier2-3/barrier2-3.mtx,4.052608,15.022693,6.292832,9.674672,6.177248,9.855698,6.904064,8.818152,
/home/lin/biren/biren/biren/data/mm/barrier2-4/barrier2-4.mtx,4.053184,15.020559,6.286688,9.684128,6.181984,9.848147,6.919808,8.798089,
/home/lin/biren/biren/biren/data/mm/barrier2-9/barrier2-9.mtx,4.458880,13.985780,7.068704,8.822114,7.090144,8.795436,6.800928,9.169471,
/home/lin/biren/biren/biren/data/mm/blockqp1/blockqp1.mtx,15.056288,0.680150,21.189535,0.483282,21.002720,0.487581,2.721280,3.763129,
/home/lin/biren/biren/biren/data/mm/bloweya/bloweya.mtx,3.681408,0.651964,5.017888,0.478318,5.089760,0.471563,1.053344,2.278595,
/home/lin/biren/biren/biren/data/mm/bloweybl/bloweybl.mtx,3.729376,0.514831,4.983584,0.385265,5.116064,0.375288,1.021024,1.880465,
/home/lin/biren/biren/biren/data/mm/bone010/bone010.mtx,25.089439,45.702942,50.040001,22.914892,51.076447,22.449902,50.291264,22.800405,
/home/lin/biren/biren/biren/data/mm/boyd1/boyd1.mtx,36.957283,0.524381,55.399040,0.349820,55.311810,0.350372,6.120224,3.166501,
/home/lin/biren/biren/biren/data/mm/boyd2/boyd2.mtx,38.145760,0.629332,53.190941,0.451324,53.461090,0.449043,15.616575,1.537235,
/home/lin/biren/biren/biren/data/mm/brainpc2/brainpc2.mtx,5.262336,0.545446,7.756032,0.370076,7.673760,0.374043,0.992512,2.891975,
/home/lin/biren/biren/biren/data/mm/bundle_adj/bundle_adj.mtx,13.827425,23.383155,17.952351,18.010389,17.952225,18.010515,23.464031,13.779764,
/home/lin/biren/biren/biren/data/mm/c-57/c-57.mtx,4.268896,1.518695,6.102304,1.062411,6.164064,1.051766,1.587584,4.083659,
/home/lin/biren/biren/biren/data/mm/c-64/c-64.mtx,4.072608,2.820172,6.031040,1.904391,5.971968,1.923228,2.138304,5.371292,
/home/lin/biren/biren/biren/data/mm/c-64b/c-64b.mtx,4.075296,2.818312,6.030432,1.904583,5.974432,1.922435,2.128992,5.394786,
/home/lin/biren/biren/biren/data/mm/c-72/c-72.mtx,2.571712,4.402098,3.199520,3.538321,3.213952,3.522432,3.436576,3.294246,
/home/lin/biren/biren/biren/data/mm/c-73/c-73.mtx,15.363904,1.332238,21.118176,0.969231,21.139935,0.968233,4.220128,4.850181,
/home/lin/biren/biren/biren/data/mm/c-73b/c-73b.mtx,15.364352,1.332200,21.141953,0.968141,21.160929,0.967272,4.225984,4.843460,
/home/lin/biren/biren/biren/data/mm/cage15/cage15.mtx,57.172894,27.761282,69.902817,22.705706,70.371040,22.554631,256.843048,6.179621,
/home/lin/biren/biren/biren/data/mm/case39/case39.mtx,8.192064,2.035453,12.560544,1.327535,11.861088,1.405820,2.049152,8.137298,
/home/lin/biren/biren/biren/data/mm/c-big/c-big.mtx,9.719584,3.853681,11.915392,3.143512,11.928032,3.140181,11.669408,3.209775,
/home/lin/biren/biren/biren/data/mm/channel-500x100x100-b050/channel-500x100x100-b050.mtx,53.325695,25.612491,55.317890,24.690094,56.005089,24.387139,143.469849,9.519797,
/home/lin/biren/biren/biren/data/mm/Chebyshev4/Chebyshev4.mtx,28.459774,3.023361,44.243294,1.944796,43.733727,1.967456,7.248608,11.870442,
/home/lin/biren/biren/biren/data/mm/circuit_4/circuit_4.mtx,2.860096,1.720804,3.654336,1.346801,3.719904,1.323062,2.439360,2.017605,
/home/lin/biren/biren/biren/data/mm/circuit5M/circuit5M.mtx,584.200073,1.630244,803.377808,1.185480,809.647583,1.176300,222.653290,4.277452,
/home/lin/biren/biren/biren/data/mm/Cube_Coup_dt6/Cube_Coup_dt6.mtx,45.784386,44.453983,86.543427,23.517653,87.874016,23.161549,98.240990,20.717404,
/home/lin/biren/biren/biren/data/mm/CurlCurl_0/CurlCurl_0.mtx,0.104992,17.272631,0.101344,17.894379,0.099648,18.198940,0.428672,4.230479,
/home/lin/biren/biren/biren/data/mm/CurlCurl_1/CurlCurl_1.mtx,1.808352,21.872475,1.820384,21.727908,1.812032,21.828056,8.546752,4.627856,
/home/lin/biren/biren/biren/data/mm/CurlCurl_2/CurlCurl_2.mtx,7.173664,19.898984,6.840896,20.866949,6.808128,20.967381,30.911169,4.618027,
/home/lin/biren/biren/biren/data/mm/CurlCurl_3/CurlCurl_3.mtx,9.393537,23.070532,9.665408,22.421597,9.726751,22.280192,41.073151,5.276291,
/home/lin/biren/biren/biren/data/mm/CurlCurl_4/CurlCurl_4.mtx,18.726528,22.655234,18.815041,22.548656,18.921633,22.421631,90.388321,4.693680,
/home/lin/biren/biren/biren/data/mm/cz10228/cz10228.mtx,0.102816,16.009337,0.088224,18.657236,0.088736,18.549586,0.388640,4.235323,
/home/lin/biren/biren/biren/data/mm/cz20468/cz20468.mtx,0.173504,19.003689,0.165440,19.929981,0.163552,20.160047,0.759168,4.343197,
/home/lin/biren/biren/biren/data/mm/cz40948/cz40948.mtx,0.330816,19.933643,0.324672,20.310861,0.314976,20.936096,1.490848,4.423233,
/home/lin/biren/biren/biren/data/mm/dbir1/dbir1.mtx,2.836928,6.074317,2.867232,6.010117,2.833152,6.082413,1.371968,12.560351,
/home/lin/biren/biren/biren/data/mm/dbir2/dbir2.mtx,3.573440,5.185632,4.108224,4.510597,4.061056,4.562986,1.376608,13.461017,
/home/lin/biren/biren/biren/data/mm/dc1/dc1.mtx,42.444096,0.288906,60.792706,0.201707,61.074532,0.200777,6.186176,1.982216,
/home/lin/biren/biren/biren/data/mm/dc2/dc2.mtx,42.440319,0.288931,60.791008,0.201713,61.073536,0.200780,6.187712,1.981724,
/home/lin/biren/biren/biren/data/mm/dc3/dc3.mtx,42.442558,0.288916,60.794594,0.201701,61.072865,0.200782,6.180448,1.984053,
/home/lin/biren/biren/biren/data/mm/de2010/de2010.mtx,0.157984,11.753697,0.148288,12.522227,0.147904,12.554737,0.825408,2.249671,
/home/lin/biren/biren/biren/data/mm/degme/degme.mtx,227.160065,0.572462,315.724548,0.411879,318.433411,0.408376,24.456705,5.317170,
/home/lin/biren/biren/biren/data/mm/dielFilterV2clx/dielFilterV2clx.mtx,3803.141846,0.054516,6473.718262,0.032027,5756.510742,0.036017,243.411179,0.851777,
/home/lin/biren/biren/biren/data/mm/dielFilterV3clx/dielFilterV3clx.mtx,4886.621094,0.054527,8327.414062,0.031997,7400.034180,0.036007,300.068359,0.887974,
/home/lin/biren/biren/biren/data/mm/dielFilterV3real/dielFilterV3real.mtx,40.209923,35.535913,68.795296,20.770262,69.380478,20.595078,95.510368,14.960641,
/home/lin/biren/biren/biren/data/mm/email-Enron/email-Enron.mtx,1.130592,5.203108,1.389760,4.232811,1.390208,4.231447,1.442784,4.077250,
/home/lin/biren/biren/biren/data/mm/Emilia_923/Emilia_923.mtx,14.494881,45.263104,29.785025,22.027287,29.715458,22.078855,45.336063,14.471554,
/home/lin/biren/biren/biren/data/mm/ESOC/ESOC.mtx,3.222272,29.891648,3.910496,24.630895,3.928416,24.518540,13.204063,7.294650,
/home/lin/biren/biren/biren/data/mm/EternityII_E/EternityII_E.mtx,21.017759,1.144732,29.355616,0.819595,29.908161,0.804453,2.593216,9.277944,
/home/lin/biren/biren/biren/data/mm/eu-2005/eu-2005.mtx,18.316257,16.802681,21.493855,14.318616,21.606113,14.244220,35.035519,8.784292,
/home/lin/biren/biren/biren/data/mm/ex11/ex11.mtx,0.448000,39.176713,0.818784,21.435649,0.820736,21.384668,1.009184,17.391445,
/home/lin/biren/biren/biren/data/mm/ex19/ex19.mtx,0.143968,28.881862,0.183232,22.692893,0.185216,22.449811,0.573952,7.244620,
/home/lin/biren/biren/biren/data/mm/ex35/ex35.mtx,0.153600,23.771666,0.181088,20.163280,0.178016,20.511236,0.830848,4.394700,
/home/lin/biren/biren/biren/data/mm/F1/F1.mtx,9.708223,44.229906,19.549503,21.964436,19.555712,21.957463,20.130527,21.330480,
/home/lin/biren/biren/biren/data/mm/Fault_639/Fault_639.mtx,10.464895,43.749413,20.899872,21.906021,21.118176,21.679573,35.612511,12.855960,
/home/lin/biren/biren/biren/data/mm/fem_filter/fem_filter.mtx,500.260254,0.055370,854.589355,0.032412,759.643555,0.036464,29.403681,0.942035,
/home/lin/biren/biren/biren/data/mm/fem_hifreq_circuit/fem_hifreq_circuit.mtx,5950.649414,0.054419,10132.960938,0.031958,8999.328125,0.035984,402.426331,0.804688,
/home/lin/biren/biren/biren/data/mm/fl2010/fl2010.mtx,3.295392,11.391879,2.647808,14.178031,2.604000,14.416552,16.118305,2.329073,
/home/lin/biren/biren/biren/data/mm/Flan_1565/Flan_1565.mtx,38.875809,48.320453,82.549698,22.755949,84.080254,22.341711,106.416855,17.652248,
/home/lin/biren/biren/biren/data/mm/flickr/flickr.mtx,38.113918,4.129605,38.663841,4.070869,38.261120,4.113717,24.697025,6.373052,
/home/lin/biren/biren/biren/data/mm/Freescale2/Freescale2.mtx,76.654846,4.809648,78.559807,4.693021,78.798813,4.678787,103.854881,3.549981,
/home/lin/biren/biren/biren/data/mm/FullChip/FullChip.mtx,942.783997,0.451802,1361.949463,0.312752,1363.187622,0.312468,170.137085,2.503580,
/home/lin/biren/biren/biren/data/mm/g7jac040/g7jac040.mtx,0.207104,8.859008,0.192320,9.540016,0.188736,9.721177,0.600960,3.053008,
/home/lin/biren/biren/biren/data/mm/g7jac060/g7jac060.mtx,0.370368,8.783307,0.297536,10.933320,0.300032,10.842364,0.778432,4.178985,
/home/lin/biren/biren/biren/data/mm/g7jac080/g7jac080.mtx,0.462720,10.165145,0.290816,16.173855,0.293120,16.046725,1.053152,4.466227,
