/home/lin/biren/biren/biren/data/mm/12month1/12month1.mtx,504.077057,11.490168,848.094421,6.829346,336.294403,17.222797,266.052307,21.769892,
/home/lin/biren/biren/biren/data/mm/a5esindl/a5esindl.mtx,8.226304,7.935644,11.699872,5.579636,8.268480,7.895166,11.230080,5.813051,
/home/lin/biren/biren/biren/data/mm/af23560/af23560.mtx,1.486240,83.411517,3.074400,40.323165,3.389536,36.574192,7.839840,15.812764,
/home/lin/biren/biren/biren/data/mm/ASIC_100k/ASIC_100k.mtx,75.929565,3.217004,112.932632,2.162933,59.560036,4.101168,37.782814,6.464996,
/home/lin/biren/biren/biren/data/mm/ASIC_320k/ASIC_320k.mtx,401.542389,1.680154,509.206116,1.324912,314.899353,2.142441,211.584198,3.188580,
/home/lin/biren/biren/biren/data/mm/ASIC_680k/ASIC_680k.mtx,854.680664,1.159701,1086.981201,0.911859,361.604767,2.741042,0.000352,2815834.887098,
/home/lin/biren/biren/biren/data/mm/as-Skitter/as-Skitter.mtx,393.778259,14.426374,603.220398,9.417441,323.869751,17.540362,0.000352,16138615.146678,
/home/lin/biren/biren/biren/data/mm/audikw_1/audikw_1.mtx,185.678329,107.060813,474.224304,41.918714,506.601227,39.239686,0.000352,56474070.104369,
/home/lin/biren/biren/biren/data/mm/barrier2-10/barrier2-10.mtx,15.485697,64.432011,29.417408,33.917828,28.607553,34.878012,60.503551,16.491174,
/home/lin/biren/biren/biren/data/mm/barrier2-11/barrier2-11.mtx,15.646751,63.768802,29.436447,33.895891,28.603937,34.882421,60.486916,16.495710,
/home/lin/biren/biren/biren/data/mm/barrier2-12/barrier2-12.mtx,15.676224,63.648912,29.456478,33.872841,28.617056,34.866431,60.490398,16.494760,
/home/lin/biren/biren/biren/data/mm/barrier2-2/barrier2-2.mtx,17.459103,55.793097,28.552097,34.116492,27.729568,35.128473,53.853569,18.087890,
/home/lin/biren/biren/biren/data/mm/barrier2-3/barrier2-3.mtx,17.431553,55.881275,28.543232,34.127089,27.753759,35.097854,53.851135,18.088707,
/home/lin/biren/biren/biren/data/mm/barrier2-4/barrier2-4.mtx,17.420000,55.918335,28.554464,34.113664,27.728735,35.129529,53.873180,18.081305,
/home/lin/biren/biren/biren/data/mm/barrier2-9/barrier2-9.mtx,15.648801,63.760451,29.404352,33.932888,28.629025,34.851854,60.512352,16.488776,
/home/lin/biren/biren/biren/data/mm/blockqp1/blockqp1.mtx,17.614399,9.301961,26.103008,6.276995,26.598495,6.160065,17.116415,9.572591,
/home/lin/biren/biren/biren/data/mm/bloweya/bloweya.mtx,4.736544,8.107663,6.420096,5.981578,7.026336,5.465481,5.975552,6.426570,
/home/lin/biren/biren/biren/data/mm/bloweybl/bloweybl.mtx,4.659232,6.593361,6.319904,4.860833,6.838656,4.492111,10.277184,2.989146,
/home/lin/biren/biren/biren/data/mm/bone010/bone010.mtx,177.232956,103.516748,445.899323,41.145116,472.478577,38.830500,0.000352,52120963.229278,
/home/lin/biren/biren/biren/data/mm/boyd1/boyd1.mtx,40.241119,7.705430,61.056831,5.078468,65.489761,4.734712,52.346596,5.923501,
/home/lin/biren/biren/biren/data/mm/boyd2/boyd2.mtx,218.647827,1.756714,298.147034,1.288296,107.944191,3.558335,110.335251,3.481223,
/home/lin/biren/biren/biren/data/mm/brainpc2/brainpc2.mtx,6.116640,7.508227,8.871648,5.176617,9.216544,4.982900,10.252064,4.479598,
/home/lin/biren/biren/biren/data/mm/bundle_adj/bundle_adj.mtx,99.640831,51.919088,171.227234,30.212840,144.973541,35.684174,329.812469,15.685462,
/home/lin/biren/biren/biren/data/mm/c-57/c-57.mtx,5.390496,19.243206,8.355584,12.414504,8.705376,11.915676,13.607455,7.623059,
/home/lin/biren/biren/biren/data/mm/c-64/c-64.mtx,8.853727,20.755924,14.312800,12.839367,11.621312,15.812956,20.495136,8.966386,
/home/lin/biren/biren/biren/data/mm/c-64b/c-64b.mtx,9.244097,19.879422,14.566943,12.615364,11.800608,15.572698,20.497152,8.965504,
/home/lin/biren/biren/biren/data/mm/c-72/c-72.mtx,7.233280,25.041868,10.008064,18.098889,9.864256,18.362748,19.732960,9.179305,
/home/lin/biren/biren/biren/data/mm/c-73/c-73.mtx,42.836479,7.645216,54.900738,5.965205,41.045921,7.978726,49.065472,6.674636,
/home/lin/biren/biren/biren/data/mm/c-73b/c-73b.mtx,42.205250,7.759559,54.445759,6.015053,40.903233,8.006559,49.096928,6.670359,
